page_url,component_type,text_content,extracted_data,position_index
https://callmedley.com/blog/is-your-hvac-system-ready-for-summer-in-texas/,nav,Home Services Cooling AC Installation AC Maintenance AC Repair Emergency HVAC System Restoration Heating Furnace Installation Furnace Repair Heating Maintenance Plumbing Drain and Rooter Fixtures Leak,"{""l"": [{""href"": ""https://callmedley.com/"", ""text"": ""Home""}, {""href"": ""https://callmedley.com/services/"", ""text"": ""Services""}, {""href"": ""https://callmedley.com/service-category/cooling/"", ""text"": ""Cooling""}, {""href"": ""https://callmedley.com/services/ac-installation/"", ""text"": ""AC Installation""}, {""href"": ""https://callmedley.com/services/ac-maintenance/"", ""text"": ""AC Maintenance""}, {""href"": ""https://callmedley.com/services/ac-repair/"", ""text"": ""AC Repair""}, {""href"": ""https://callmedley.com/services/emergency-hvac/"", ""text"": ""Emergency HVAC""}, {""href"": ""https://callmedley.com/services/system-restoration/"", ""text"": ""System Restoration""}, {""href"": ""https://callmedley.com/service-category/heating/"", ""text"": ""Heating""}, {""href"": ""https://callmedley.com/services/furnace-installation/"", ""text"": ""Furnace Installation""}, {""href"": ""https://callmedley.com/services/furnace-repair/"", ""text"": ""Furnace Repair""}, {""href"": ""https://callmedley.com/services/heating-maintenance/"", ""text"": ""Heating Maintenance""}, {""href"": ""https://callmedley.com/service-category/plumbing/"", ""text"": ""Plumbing""}, {""href"": ""https://callmedley.com/services/drain-and-rooter/"", ""text"": ""Drain and Rooter""}, {""href"": ""https://callmedley.com/services/fixtures/"", ""text"": ""Fixtures""}, {""href"": ""https://callmedley.com/services/leak-detection/"", ""text"": ""Leak Detection""}, {""href"": ""https://callmedley.com/services/piping-and-repiping/"", ""text"": ""Piping and Repiping""}, {""href"": ""https://callmedley.com/services/shower-bathtubs/"", ""text"": ""Shower & Bathtubs""}, {""href"": ""https://callmedley.com/services/sinks/"", ""text"": ""Sinks""}, {""href"": ""https://callmedley.com/services/tankless-water-heaters/"", ""text"": ""Tankless Water Heaters""}, {""href"": ""https://callmedley.com/services/toilet-repair/"", ""text"": ""Toilet Repair""}, {""href"": ""https://callmedley.com/services/water-heater-services/"", ""text"": ""Water Heater Services""}, {""href"": ""https://callmedley.com/service-category/home-performance/"", ""text"": ""Home Performance""}, {""href"": ""https://callmedley.com/services/airflow-optimization/"", ""text"": ""Airflow Optimization""}, {""href"": ""https://callmedley.com/services/attic-insulation/"", ""text"": ""Attic Insulation""}, {""href"": ""https://callmedley.com/services/ductwork/"", ""text"": ""Ductwork""}, {""href"": ""https://callmedley.com/services/humidifiers-dehumidifiers/"", ""text"": ""Humidifiers & Dehumidifiers""}, {""href"": ""https://callmedley.com/services/indoor-air-quality/"", ""text"": ""Indoor Air Quality""}, {""href"": ""https://callmedley.com/services/thermostats/"", ""text"": ""Thermostats""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Transparent Pricing""}, {""href"": ""https://callmedley.com/services/uv-filtration-purification/"", ""text"": ""UV Filtration & Purification""}, {""href"": ""https://callmedley.com/services/water-filtration/"", ""text"": ""Water Filtration""}, {""href"": ""https://callmedley.com/about-us/"", ""text"": ""About Us""}, {""href"": ""https://callmedley.com/careers/"", ""text"": ""Careers""}, {""href"": ""https://callmedley.com/service-area/"", ""text"": ""Service Area""}, {""href"": ""https://callmedley.com/reviews/"", ""text"": ""Reviews""}, {""href"": ""https://callmedley.com/medley-family-plan/"", ""text"": ""Medley Family Plan""}, {""href"": ""https://callmedley.com/blog/"", ""text"": ""Expert Tips""}, {""href"": ""https://callmedley.com/medley-clear-cost-pricing/"", ""text"": ""Medley Clear Cost Pricing""}, {""href"": ""https://callmedley.com/financing/"", ""text"": ""Financing""}, {""href"": ""https://callmedley.com/hvac-plumbing-specials/"", ""text"": ""HVAC & Plumbing Specials""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Instant Quotes""}, {""href"": ""https://callmedley.com/videos/"", ""text"": ""Videos""}, {""href"": ""https://callmedley.com/"", ""text"": ""Home""}, {""href"": ""https://callmedley.com/services/"", ""text"": ""Services""}, {""href"": ""https://callmedley.com/service-category/cooling/"", ""text"": ""Cooling""}, {""href"": ""https://callmedley.com/services/ac-installation/"", ""text"": ""AC Installation""}, {""href"": ""https://callmedley.com/services/ac-maintenance/"", ""text"": ""AC Maintenance""}, {""href"": ""https://callmedley.com/services/ac-repair/"", ""text"": ""AC Repair""}, {""href"": ""https://callmedley.com/services/emergency-hvac/"", ""text"": ""Emergency HVAC""}, {""href"": ""https://callmedley.com/services/system-restoration/"", ""text"": ""System Restoration""}, {""href"": ""https://callmedley.com/service-category/heating/"", ""text"": ""Heating""}, {""href"": ""https://callmedley.com/services/furnace-installation/"", ""text"": ""Furnace Installation""}, {""href"": ""https://callmedley.com/services/furnace-repair/"", ""text"": ""Furnace Repair""}, {""href"": ""https://callmedley.com/services/heating-maintenance/"", ""text"": ""Heating Maintenance""}, {""href"": ""https://callmedley.com/service-category/plumbing/"", ""text"": ""Plumbing""}, {""href"": ""https://callmedley.com/services/drain-and-rooter/"", ""text"": ""Drain and Rooter""}, {""href"": ""https://callmedley.com/services/fixtures/"", ""text"": ""Fixtures""}, {""href"": ""https://callmedley.com/services/leak-detection/"", ""text"": ""Leak Detection""}, {""href"": ""https://callmedley.com/services/piping-and-repiping/"", ""text"": ""Piping and Repiping""}, {""href"": ""https://callmedley.com/services/shower-bathtubs/"", ""text"": ""Shower & Bathtubs""}, {""href"": ""https://callmedley.com/services/sinks/"", ""text"": ""Sinks""}, {""href"": ""https://callmedley.com/services/tankless-water-heaters/"", ""text"": ""Tankless Water Heaters""}, {""href"": ""https://callmedley.com/services/toilet-repair/"", ""text"": ""Toilet Repair""}, {""href"": ""https://callmedley.com/services/water-heater-services/"", ""text"": ""Water Heater Services""}, {""href"": ""https://callmedley.com/service-category/home-performance/"", ""text"": ""Home Performance""}, {""href"": ""https://callmedley.com/services/airflow-optimization/"", ""text"": ""Airflow Optimization""}, {""href"": ""https://callmedley.com/services/attic-insulation/"", ""text"": ""Attic Insulation""}, {""href"": ""https://callmedley.com/services/ductwork/"", ""text"": ""Ductwork""}, {""href"": ""https://callmedley.com/services/humidifiers-dehumidifiers/"", ""text"": ""Humidifiers & Dehumidifiers""}, {""href"": ""https://callmedley.com/services/indoor-air-quality/"", ""text"": ""Indoor Air Quality""}, {""href"": ""https://callmedley.com/services/thermostats/"", ""text"": ""Thermostats""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Transparent Pricing""}, {""href"": ""https://callmedley.com/services/uv-filtration-purification/"", ""text"": ""UV Filtration & Purification""}, {""href"": ""https://callmedley.com/services/water-filtration/"", ""text"": ""Water Filtration""}, {""href"": ""https://callmedley.com/about-us/"", ""text"": ""About Us""}, {""href"": ""https://callmedley.com/careers/"", ""text"": ""Careers""}, {""href"": ""https://callmedley.com/service-area/"", ""text"": ""Service Area""}, {""href"": ""https://callmedley.com/reviews/"", ""text"": ""Reviews""}, {""href"": ""https://callmedley.com/medley-family-plan/"", ""text"": ""Medley Family Plan""}, {""href"": ""https://callmedley.com/blog/"", ""text"": ""Expert Tips""}, {""href"": ""https://callmedley.com/medley-clear-cost-pricing/"", ""text"": ""Medley Clear Cost Pricing""}, {""href"": ""https://callmedley.com/financing/"", ""text"": ""Financing""}, {""href"": ""https://callmedley.com/hvac-plumbing-specials/"", ""text"": ""HVAC & Plumbing Specials""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Instant Quotes""}, {""href"": ""https://callmedley.com/videos/"", ""text"": ""Videos""}, {""href"": ""https://callmedley.myservicetitan.com/login"", ""text"": ""Client Portal""}, {""href"": ""tel:4696321850"", ""text"": ""(469) 632-1850""}]}",2
https://callmedley.com/blog/is-your-hvac-system-ready-for-summer-in-texas/,card,"Lewisville’s Favorite HVAC Company September 14, 2021","{""c"": ""Lewisville\u2019s Favorite HVAC Company"", ""d"": """", ""i"": null, ""n"": ""Lewisville\u2019s Favorite HVAC Company""}",3
https://callmedley.com/blog/is-your-hvac-system-ready-for-summer-in-texas/,card,"Signs That It’s Time To Upgrade Your Home’s HVAC System In Texas August 18, 2022","{""c"": """", ""d"": """", ""i"": ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20169'%3E%3C/svg%3E"", ""n"": ""Signs That It\u2019s Time To Upgrade Your Home\u2019s HVAC System In Texas""}",4
https://callmedley.com/blog/is-your-hvac-system-ready-for-summer-in-texas/,card,"What Kind of Thermostat is Right for My Home? July 12, 2023","{""c"": """", ""d"": """", ""i"": ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20200'%3E%3C/svg%3E"", ""n"": ""What Kind of Thermostat is Right for My Home?""}",5
https://callmedley.com/blog/is-your-hvac-system-ready-for-summer-in-texas/,footer,Share this post: Facebook Twitter LinkedIn Copy Link,"{""l"": [{""href"": ""https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcallmedley.com%2Fblog%2Fis-your-hvac-system-ready-for-summer-in-texas%2F"", ""text"": ""Facebook""}, {""href"": ""https://twitter.com/intent/tweet?url=https%3A%2F%2Fcallmedley.com%2Fblog%2Fis-your-hvac-system-ready-for-summer-in-texas%2F&text=Is+Your+HVAC+System+Ready+For+Summer+In+Texas%3F"", ""text"": ""Twitter""}, {""href"": ""https://www.linkedin.com/sharing/share-offsite/?url=https%3A%2F%2Fcallmedley.com%2Fblog%2Fis-your-hvac-system-ready-for-summer-in-texas%2F"", ""text"": ""LinkedIn""}]}",6
https://callmedley.com/blog/it-s-time-for-spring-cleaning/,hero,It’s Time for Spring Cleaning! CONTACT US,"{""b"": ""CONTACT US"", ""h"": ""It\u2019s Time for Spring Cleaning!"", ""i"": ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201920%20500'%3E%3C/svg%3E"", ""s"": """"}",0
https://callmedley.com/blog/it-s-time-for-spring-cleaning/,header,Home Services Cooling AC Installation AC Maintenance AC Repair Emergency HVAC System Restoration Heating Furnace Installation Furnace Repair Heating Maintenance Plumbing Drain and Rooter Fixtures Leak,"{""l"": [{""href"": ""https://callmedley.com/"", ""text"": ""Home""}, {""href"": ""https://callmedley.com/services/"", ""text"": ""Services""}, {""href"": ""https://callmedley.com/service-category/cooling/"", ""text"": ""Cooling""}, {""href"": ""https://callmedley.com/services/ac-installation/"", ""text"": ""AC Installation""}, {""href"": ""https://callmedley.com/services/ac-maintenance/"", ""text"": ""AC Maintenance""}, {""href"": ""https://callmedley.com/services/ac-repair/"", ""text"": ""AC Repair""}, {""href"": ""https://callmedley.com/services/emergency-hvac/"", ""text"": ""Emergency HVAC""}, {""href"": ""https://callmedley.com/services/system-restoration/"", ""text"": ""System Restoration""}, {""href"": ""https://callmedley.com/service-category/heating/"", ""text"": ""Heating""}, {""href"": ""https://callmedley.com/services/furnace-installation/"", ""text"": ""Furnace Installation""}, {""href"": ""https://callmedley.com/services/furnace-repair/"", ""text"": ""Furnace Repair""}, {""href"": ""https://callmedley.com/services/heating-maintenance/"", ""text"": ""Heating Maintenance""}, {""href"": ""https://callmedley.com/service-category/plumbing/"", ""text"": ""Plumbing""}, {""href"": ""https://callmedley.com/services/drain-and-rooter/"", ""text"": ""Drain and Rooter""}, {""href"": ""https://callmedley.com/services/fixtures/"", ""text"": ""Fixtures""}, {""href"": ""https://callmedley.com/services/leak-detection/"", ""text"": ""Leak Detection""}, {""href"": ""https://callmedley.com/services/piping-and-repiping/"", ""text"": ""Piping and Repiping""}, {""href"": ""https://callmedley.com/services/shower-bathtubs/"", ""text"": ""Shower & Bathtubs""}, {""href"": ""https://callmedley.com/services/sinks/"", ""text"": ""Sinks""}, {""href"": ""https://callmedley.com/services/tankless-water-heaters/"", ""text"": ""Tankless Water Heaters""}, {""href"": ""https://callmedley.com/services/toilet-repair/"", ""text"": ""Toilet Repair""}, {""href"": ""https://callmedley.com/services/water-heater-services/"", ""text"": ""Water Heater Services""}, {""href"": ""https://callmedley.com/service-category/home-performance/"", ""text"": ""Home Performance""}, {""href"": ""https://callmedley.com/services/airflow-optimization/"", ""text"": ""Airflow Optimization""}, {""href"": ""https://callmedley.com/services/attic-insulation/"", ""text"": ""Attic Insulation""}, {""href"": ""https://callmedley.com/services/ductwork/"", ""text"": ""Ductwork""}, {""href"": ""https://callmedley.com/services/humidifiers-dehumidifiers/"", ""text"": ""Humidifiers & Dehumidifiers""}, {""href"": ""https://callmedley.com/services/indoor-air-quality/"", ""text"": ""Indoor Air Quality""}, {""href"": ""https://callmedley.com/services/thermostats/"", ""text"": ""Thermostats""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Transparent Pricing""}, {""href"": ""https://callmedley.com/services/uv-filtration-purification/"", ""text"": ""UV Filtration & Purification""}, {""href"": ""https://callmedley.com/services/water-filtration/"", ""text"": ""Water Filtration""}, {""href"": ""https://callmedley.com/about-us/"", ""text"": ""About Us""}, {""href"": ""https://callmedley.com/careers/"", ""text"": ""Careers""}, {""href"": ""https://callmedley.com/service-area/"", ""text"": ""Service Area""}, {""href"": ""https://callmedley.com/reviews/"", ""text"": ""Reviews""}, {""href"": ""https://callmedley.com/medley-family-plan/"", ""text"": ""Medley Family Plan""}, {""href"": ""https://callmedley.com/blog/"", ""text"": ""Expert Tips""}, {""href"": ""https://callmedley.com/medley-clear-cost-pricing/"", ""text"": ""Medley Clear Cost Pricing""}, {""href"": ""https://callmedley.com/financing/"", ""text"": ""Financing""}, {""href"": ""https://callmedley.com/hvac-plumbing-specials/"", ""text"": ""HVAC & Plumbing Specials""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Instant Quotes""}, {""href"": ""https://callmedley.com/videos/"", ""text"": ""Videos""}, {""href"": ""https://callmedley.com/"", ""text"": ""Home""}, {""href"": ""https://callmedley.com/services/"", ""text"": ""Services""}, {""href"": ""https://callmedley.com/service-category/cooling/"", ""text"": ""Cooling""}, {""href"": ""https://callmedley.com/services/ac-installation/"", ""text"": ""AC Installation""}, {""href"": ""https://callmedley.com/services/ac-maintenance/"", ""text"": ""AC Maintenance""}, {""href"": ""https://callmedley.com/services/ac-repair/"", ""text"": ""AC Repair""}, {""href"": ""https://callmedley.com/services/emergency-hvac/"", ""text"": ""Emergency HVAC""}, {""href"": ""https://callmedley.com/services/system-restoration/"", ""text"": ""System Restoration""}, {""href"": ""https://callmedley.com/service-category/heating/"", ""text"": ""Heating""}, {""href"": ""https://callmedley.com/services/furnace-installation/"", ""text"": ""Furnace Installation""}, {""href"": ""https://callmedley.com/services/furnace-repair/"", ""text"": ""Furnace Repair""}, {""href"": ""https://callmedley.com/services/heating-maintenance/"", ""text"": ""Heating Maintenance""}, {""href"": ""https://callmedley.com/service-category/plumbing/"", ""text"": ""Plumbing""}, {""href"": ""https://callmedley.com/services/drain-and-rooter/"", ""text"": ""Drain and Rooter""}, {""href"": ""https://callmedley.com/services/fixtures/"", ""text"": ""Fixtures""}, {""href"": ""https://callmedley.com/services/leak-detection/"", ""text"": ""Leak Detection""}, {""href"": ""https://callmedley.com/services/piping-and-repiping/"", ""text"": ""Piping and Repiping""}, {""href"": ""https://callmedley.com/services/shower-bathtubs/"", ""text"": ""Shower & Bathtubs""}, {""href"": ""https://callmedley.com/services/sinks/"", ""text"": ""Sinks""}, {""href"": ""https://callmedley.com/services/tankless-water-heaters/"", ""text"": ""Tankless Water Heaters""}, {""href"": ""https://callmedley.com/services/toilet-repair/"", ""text"": ""Toilet Repair""}, {""href"": ""https://callmedley.com/services/water-heater-services/"", ""text"": ""Water Heater Services""}, {""href"": ""https://callmedley.com/service-category/home-performance/"", ""text"": ""Home Performance""}, {""href"": ""https://callmedley.com/services/airflow-optimization/"", ""text"": ""Airflow Optimization""}, {""href"": ""https://callmedley.com/services/attic-insulation/"", ""text"": ""Attic Insulation""}, {""href"": ""https://callmedley.com/services/ductwork/"", ""text"": ""Ductwork""}, {""href"": ""https://callmedley.com/services/humidifiers-dehumidifiers/"", ""text"": ""Humidifiers & Dehumidifiers""}, {""href"": ""https://callmedley.com/services/indoor-air-quality/"", ""text"": ""Indoor Air Quality""}, {""href"": ""https://callmedley.com/services/thermostats/"", ""text"": ""Thermostats""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Transparent Pricing""}, {""href"": ""https://callmedley.com/services/uv-filtration-purification/"", ""text"": ""UV Filtration & Purification""}, {""href"": ""https://callmedley.com/services/water-filtration/"", ""text"": ""Water Filtration""}, {""href"": ""https://callmedley.com/about-us/"", ""text"": ""About Us""}, {""href"": ""https://callmedley.com/careers/"", ""text"": ""Careers""}, {""href"": ""https://callmedley.com/service-area/"", ""text"": ""Service Area""}, {""href"": ""https://callmedley.com/reviews/"", ""text"": ""Reviews""}, {""href"": ""https://callmedley.com/medley-family-plan/"", ""text"": ""Medley Family Plan""}, {""href"": ""https://callmedley.com/blog/"", ""text"": ""Expert Tips""}, {""href"": ""https://callmedley.com/medley-clear-cost-pricing/"", ""text"": ""Medley Clear Cost Pricing""}, {""href"": ""https://callmedley.com/financing/"", ""text"": ""Financing""}, {""href"": ""https://callmedley.com/hvac-plumbing-specials/"", ""text"": ""HVAC & Plumbing Specials""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Instant Quotes""}, {""href"": ""https://callmedley.com/videos/"", ""text"": ""Videos""}, {""href"": ""https://callmedley.myservicetitan.com/login"", ""text"": ""Client Portal""}, {""href"": ""tel:4696321850"", ""text"": ""(469) 632-1850""}, {""href"": ""https://callmedley.myservicetitan.com/login"", ""text"": ""Client Portal""}, {""href"": ""tel:4696321850"", ""text"": ""(469) 632-1850""}, {""href"": ""/contact-us"", ""text"": ""SCHEDULE NOW""}]}",1
https://callmedley.com/blog/it-s-time-for-spring-cleaning/,nav,Home Services Cooling AC Installation AC Maintenance AC Repair Emergency HVAC System Restoration Heating Furnace Installation Furnace Repair Heating Maintenance Plumbing Drain and Rooter Fixtures Leak,"{""l"": [{""href"": ""https://callmedley.com/"", ""text"": ""Home""}, {""href"": ""https://callmedley.com/services/"", ""text"": ""Services""}, {""href"": ""https://callmedley.com/service-category/cooling/"", ""text"": ""Cooling""}, {""href"": ""https://callmedley.com/services/ac-installation/"", ""text"": ""AC Installation""}, {""href"": ""https://callmedley.com/services/ac-maintenance/"", ""text"": ""AC Maintenance""}, {""href"": ""https://callmedley.com/services/ac-repair/"", ""text"": ""AC Repair""}, {""href"": ""https://callmedley.com/services/emergency-hvac/"", ""text"": ""Emergency HVAC""}, {""href"": ""https://callmedley.com/services/system-restoration/"", ""text"": ""System Restoration""}, {""href"": ""https://callmedley.com/service-category/heating/"", ""text"": ""Heating""}, {""href"": ""https://callmedley.com/services/furnace-installation/"", ""text"": ""Furnace Installation""}, {""href"": ""https://callmedley.com/services/furnace-repair/"", ""text"": ""Furnace Repair""}, {""href"": ""https://callmedley.com/services/heating-maintenance/"", ""text"": ""Heating Maintenance""}, {""href"": ""https://callmedley.com/service-category/plumbing/"", ""text"": ""Plumbing""}, {""href"": ""https://callmedley.com/services/drain-and-rooter/"", ""text"": ""Drain and Rooter""}, {""href"": ""https://callmedley.com/services/fixtures/"", ""text"": ""Fixtures""}, {""href"": ""https://callmedley.com/services/leak-detection/"", ""text"": ""Leak Detection""}, {""href"": ""https://callmedley.com/services/piping-and-repiping/"", ""text"": ""Piping and Repiping""}, {""href"": ""https://callmedley.com/services/shower-bathtubs/"", ""text"": ""Shower & Bathtubs""}, {""href"": ""https://callmedley.com/services/sinks/"", ""text"": ""Sinks""}, {""href"": ""https://callmedley.com/services/tankless-water-heaters/"", ""text"": ""Tankless Water Heaters""}, {""href"": ""https://callmedley.com/services/toilet-repair/"", ""text"": ""Toilet Repair""}, {""href"": ""https://callmedley.com/services/water-heater-services/"", ""text"": ""Water Heater Services""}, {""href"": ""https://callmedley.com/service-category/home-performance/"", ""text"": ""Home Performance""}, {""href"": ""https://callmedley.com/services/airflow-optimization/"", ""text"": ""Airflow Optimization""}, {""href"": ""https://callmedley.com/services/attic-insulation/"", ""text"": ""Attic Insulation""}, {""href"": ""https://callmedley.com/services/ductwork/"", ""text"": ""Ductwork""}, {""href"": ""https://callmedley.com/services/humidifiers-dehumidifiers/"", ""text"": ""Humidifiers & Dehumidifiers""}, {""href"": ""https://callmedley.com/services/indoor-air-quality/"", ""text"": ""Indoor Air Quality""}, {""href"": ""https://callmedley.com/services/thermostats/"", ""text"": ""Thermostats""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Transparent Pricing""}, {""href"": ""https://callmedley.com/services/uv-filtration-purification/"", ""text"": ""UV Filtration & Purification""}, {""href"": ""https://callmedley.com/services/water-filtration/"", ""text"": ""Water Filtration""}, {""href"": ""https://callmedley.com/about-us/"", ""text"": ""About Us""}, {""href"": ""https://callmedley.com/careers/"", ""text"": ""Careers""}, {""href"": ""https://callmedley.com/service-area/"", ""text"": ""Service Area""}, {""href"": ""https://callmedley.com/reviews/"", ""text"": ""Reviews""}, {""href"": ""https://callmedley.com/medley-family-plan/"", ""text"": ""Medley Family Plan""}, {""href"": ""https://callmedley.com/blog/"", ""text"": ""Expert Tips""}, {""href"": ""https://callmedley.com/medley-clear-cost-pricing/"", ""text"": ""Medley Clear Cost Pricing""}, {""href"": ""https://callmedley.com/financing/"", ""text"": ""Financing""}, {""href"": ""https://callmedley.com/hvac-plumbing-specials/"", ""text"": ""HVAC & Plumbing Specials""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Instant Quotes""}, {""href"": ""https://callmedley.com/videos/"", ""text"": ""Videos""}, {""href"": ""https://callmedley.com/"", ""text"": ""Home""}, {""href"": ""https://callmedley.com/services/"", ""text"": ""Services""}, {""href"": ""https://callmedley.com/service-category/cooling/"", ""text"": ""Cooling""}, {""href"": ""https://callmedley.com/services/ac-installation/"", ""text"": ""AC Installation""}, {""href"": ""https://callmedley.com/services/ac-maintenance/"", ""text"": ""AC Maintenance""}, {""href"": ""https://callmedley.com/services/ac-repair/"", ""text"": ""AC Repair""}, {""href"": ""https://callmedley.com/services/emergency-hvac/"", ""text"": ""Emergency HVAC""}, {""href"": ""https://callmedley.com/services/system-restoration/"", ""text"": ""System Restoration""}, {""href"": ""https://callmedley.com/service-category/heating/"", ""text"": ""Heating""}, {""href"": ""https://callmedley.com/services/furnace-installation/"", ""text"": ""Furnace Installation""}, {""href"": ""https://callmedley.com/services/furnace-repair/"", ""text"": ""Furnace Repair""}, {""href"": ""https://callmedley.com/services/heating-maintenance/"", ""text"": ""Heating Maintenance""}, {""href"": ""https://callmedley.com/service-category/plumbing/"", ""text"": ""Plumbing""}, {""href"": ""https://callmedley.com/services/drain-and-rooter/"", ""text"": ""Drain and Rooter""}, {""href"": ""https://callmedley.com/services/fixtures/"", ""text"": ""Fixtures""}, {""href"": ""https://callmedley.com/services/leak-detection/"", ""text"": ""Leak Detection""}, {""href"": ""https://callmedley.com/services/piping-and-repiping/"", ""text"": ""Piping and Repiping""}, {""href"": ""https://callmedley.com/services/shower-bathtubs/"", ""text"": ""Shower & Bathtubs""}, {""href"": ""https://callmedley.com/services/sinks/"", ""text"": ""Sinks""}, {""href"": ""https://callmedley.com/services/tankless-water-heaters/"", ""text"": ""Tankless Water Heaters""}, {""href"": ""https://callmedley.com/services/toilet-repair/"", ""text"": ""Toilet Repair""}, {""href"": ""https://callmedley.com/services/water-heater-services/"", ""text"": ""Water Heater Services""}, {""href"": ""https://callmedley.com/service-category/home-performance/"", ""text"": ""Home Performance""}, {""href"": ""https://callmedley.com/services/airflow-optimization/"", ""text"": ""Airflow Optimization""}, {""href"": ""https://callmedley.com/services/attic-insulation/"", ""text"": ""Attic Insulation""}, {""href"": ""https://callmedley.com/services/ductwork/"", ""text"": ""Ductwork""}, {""href"": ""https://callmedley.com/services/humidifiers-dehumidifiers/"", ""text"": ""Humidifiers & Dehumidifiers""}, {""href"": ""https://callmedley.com/services/indoor-air-quality/"", ""text"": ""Indoor Air Quality""}, {""href"": ""https://callmedley.com/services/thermostats/"", ""text"": ""Thermostats""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Transparent Pricing""}, {""href"": ""https://callmedley.com/services/uv-filtration-purification/"", ""text"": ""UV Filtration & Purification""}, {""href"": ""https://callmedley.com/services/water-filtration/"", ""text"": ""Water Filtration""}, {""href"": ""https://callmedley.com/about-us/"", ""text"": ""About Us""}, {""href"": ""https://callmedley.com/careers/"", ""text"": ""Careers""}, {""href"": ""https://callmedley.com/service-area/"", ""text"": ""Service Area""}, {""href"": ""https://callmedley.com/reviews/"", ""text"": ""Reviews""}, {""href"": ""https://callmedley.com/medley-family-plan/"", ""text"": ""Medley Family Plan""}, {""href"": ""https://callmedley.com/blog/"", ""text"": ""Expert Tips""}, {""href"": ""https://callmedley.com/medley-clear-cost-pricing/"", ""text"": ""Medley Clear Cost Pricing""}, {""href"": ""https://callmedley.com/financing/"", ""text"": ""Financing""}, {""href"": ""https://callmedley.com/hvac-plumbing-specials/"", ""text"": ""HVAC & Plumbing Specials""}, {""href"": ""https://pricing.callmedley.com/"", ""text"": ""Instant Quotes""}, {""href"": ""https://callmedley.com/videos/"", ""text"": ""Videos""}, {""href"": ""https://callmedley.myservicetitan.com/login"", ""text"": ""Client Portal""}, {""href"": ""tel:4696321850"", ""text"": ""(469) 632-1850""}]}",2
https://callmedley.com/blog/it-s-time-for-spring-cleaning/,card,"How to Improve Indoor Air Quality in Your Home January 2, 2024","{""c"": """", ""d"": """", ""i"": ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20300%20157'%3E%3C/svg%3E"", ""n"": ""How to Improve Indoor Air Quality in Your Home""}",3
https://callmedley.com/blog/it-s-time-for-spring-cleaning/,card,"What Affects Your Indoor Air Quality In Carrollton, TX? July 10, 2021","{""c"": ""What Affects Your Indoor Air Quality In Carrollton, TX?"", ""d"": """", ""i"": null, ""n"": ""What Affects Your Indoor Air Quality In Carrollton, TX?""}",4
https://callmedley.com/blog/it-s-time-for-spring-cleaning/,card,"5 Essential Tips to Get Your Home Ready for Summer April 28, 2023","{""c"": ""5 Essential Tips to Get Your Home Ready for Summer"", ""d"": """", ""i"": null, ""n"": ""5 Essential Tips to Get Your Home Ready for Summer""}",5
https://callmedley.com/blog/it-s-time-for-spring-cleaning/,footer,Share this post: Facebook Twitter LinkedIn Copy Link,"{""l"": [{""href"": ""https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcallmedley.com%2Fblog%2Fit-s-time-for-spring-cleaning%2F"", ""text"": ""Facebook""}, {""href"": ""https://twitter.com/intent/tweet?url=https%3A%2F%2Fcallmedley.com%2Fblog%2Fit-s-time-for-spring-cleaning%2F&text=It%E2%80%99s+Time+for+Spring+Cleaning%21"", ""text"": ""Twitter""}, {""href"": ""https://www.linkedin.com/sharing/share-offsite/?url=https%3A%2F%2Fcallmedley.com%2Fblog%2Fit-s-time-for-spring-cleaning%2F"", ""text"": ""LinkedIn""}]}",6
https://callmedley.com/blog/lewisville-s-favorite-hvac-company/,hero,Lewisville’s Favorite HVAC Company CONTACT US,"{""b"": ""CONTACT US"", ""h"": ""Lewisville\u2019s Favorite HVAC Company"", ""i"": ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201920%20500'%3E%3C/svg%3E"", ""s"": """"}",0
